movie_id;features
200080;58,11,0.5,0.5,0.18,0.21,0.24,0.16,0.21,7176,2737,0.012
200100;36,12,0.29,0.71,0.45,0.29,0.13,0.08,0.06,2308,1376,0.021
200102;2,0,0.4,0.6,0.2,0.2,0.6,0.0,0.0,9050,3006,0.2
200104;4,1,0.45,0.54,0.0,0.4,0.6,0.0,0.0,1535,923,0.0
200110;89,28,0.35,0.65,0.4,0.21,0.21,0.12,0.06,6867,2036,0.038
200114;1584,309,0.55,0.45,0.05,0.22,0.41,0.12,0.2,1386546,839,0.111
200118;0,0,0.41,0.59,0.33,0.24,0.14,0.14,0.14,1044,901,0.0
200120;174,63,0.43,0.57,0.21,0.29,0.25,0.13,0.12,125644,2147,0.04
200122;22,1,0.34,0.66,0.31,0.38,0.21,0.09,0.01,2729,854,0.191
200124;117,41,0.31,0.69,0.43,0.24,0.19,0.08,0.06,8769,1941,0.03
200128;873,223,0.47,0.53,0.2,0.25,0.24,0.18,0.13,38422,12116,0.085
200132;1333,296,0.31,0.69,0.34,0.37,0.17,0.1,0.01,579226,1939,0.152
200136;175,142,0.42,0.58,0.24,0.29,0.19,0.2,0.08,83194,1651,0.042
200138;3,0,0.41,0.59,0.3,0.26,0.16,0.19,0.1,5915,1976,0.011
200148;2,0,0.57,0.43,0.12,0.23,0.16,0.21,0.29,3694,621,0.014
200150;14,0,0.75,0.25,0.0,0.25,0.0,0.0,0.75,408,450,0.0
200196;129,26,0.35,0.65,0.35,0.28,0.2,0.09,0.08,90805,926,0.051
200198;339,151,0.47,0.53,0.17,0.23,0.3,0.16,0.14,20147,1265,0.077
200200;4,1,0.42,0.58,0.26,0.27,0.21,0.14,0.12,5292,1617,0.022
200222;2019,1112,0.43,0.57,0.24,0.24,0.29,0.1,0.13,7480,1576,0.076
200224;527,135,0.38,0.62,0.31,0.25,0.23,0.12,0.09,20741,1685,0.025
200236;391,131,0.44,0.56,0.28,0.18,0.27,0.15,0.12,14005,2561,0.011
200240;1,1,0.3,0.7,0.34,0.38,0.22,0.05,0.01,9092,1755,0.067
200248;13,1,0.43,0.57,0.28,0.2,0.24,0.12,0.16,29190,981,0.03
200254;1,0,0.4,0.6,0.38,0.16,0.2,0.09,0.18,73117,10442,0.075
200256;4,1,0.33,0.67,0.43,0.2,0.17,0.12,0.07,1105,1001,0.0
200266;37,3,0.28,0.72,0.49,0.16,0.21,0.12,0.02,104624,819,0.03
200268;3,0,0.44,0.56,0.27,0.24,0.1,0.29,0.09,2303,1650,0.023
200270;2,0,0.54,0.46,0.13,0.3,0.12,0.18,0.28,6761,2673,0.013
200272;1,0,0.48,0.52,0.16,0.28,0.26,0.15,0.14,5050,4533,0.038
200274;463,100,0.32,0.68,0.42,0.25,0.18,0.09,0.06,120604,2174,0.073
200282;8,2,0.48,0.52,0.2,0.22,0.23,0.21,0.16,40705,1276,0.013
200286;10,2,0.47,0.53,0.21,0.23,0.24,0.18,0.16,2423,1322,0.0
200290;45,36,0.42,0.58,0.28,0.26,0.15,0.21,0.1,49421,3004,0.067
200300;53,9,0.45,0.55,0.24,0.19,0.24,0.22,0.1,7696,1091,0.031
200304;1,0,0.42,0.58,0.26,0.27,0.18,0.22,0.07,1814,725,0.0
200306;3,0,0.48,0.52,0.26,0.18,0.23,0.14,0.19,45322,2063,0.087
200312;9,2,0.46,0.54,0.2,0.19,0.28,0.27,0.06,3666,2218,0.014
200314;90,18,0.41,0.59,0.33,0.17,0.22,0.13,0.15,135034,963,0.081
200316;14,3,0.57,0.43,0.14,0.23,0.13,0.21,0.29,3137,1226,0.0
200318;5,1,0.42,0.58,0.27,0.27,0.18,0.11,0.17,5991,1266,0.014
200322;421,56,0.48,0.52,0.22,0.2,0.26,0.13,0.18,404247,1709,0.051
200324;19,7,0.44,0.56,0.24,0.27,0.16,0.2,0.14,13872,1287,0.04
200326;163,60,0.4,0.6,0.28,0.27,0.21,0.13,0.11,13668,987,0.011
200328;6,2,0.45,0.55,0.27,0.22,0.2,0.11,0.2,53125,742,0.016
200332;344,68,0.42,0.58,0.21,0.29,0.28,0.15,0.07,15773,4407,0.041
200336;2,1,0.39,0.61,0.32,0.13,0.39,0.11,0.06,8380,1635,0.026
200346;3,0,0.43,0.57,0.25,0.18,0.25,0.19,0.14,4662,2149,0.021
200352;32,6,0.34,0.66,0.39,0.21,0.22,0.08,0.09,14926,3920,0.024
200354;704,126,0.38,0.62,0.35,0.2,0.23,0.12,0.11,140842,1524,0.051
200368;2,0,0.45,0.55,0.27,0.19,0.26,0.17,0.12,7474,1215,0.057
200370;1749,316,0.35,0.65,0.38,0.21,0.22,0.11,0.08,435466,3271,0.051
200380;19,8,0.36,0.64,0.39,0.21,0.19,0.12,0.09,23541,604,0.033
200448;12,2,0.29,0.71,0.44,0.21,0.24,0.09,0.01,3055,1735,0.037
200462;70,8,0.52,0.48,0.24,0.13,0.21,0.24,0.19,157568,3657,0.062
200486;469,39,0.48,0.52,0.26,0.19,0.17,0.18,0.18,127595,3433,0.091
200496;7,2,0.25,0.75,0.49,0.27,0.14,0.06,0.04,34280,1563,0.022
200500;413,250,0.36,0.64,0.29,0.32,0.22,0.13,0.04,56718,2982,0.049
200508;548,77,0.37,0.63,0.29,0.3,0.25,0.09,0.07,5342,1459,0.035
200510;0,0,0.7,0.3,0.0,0.0,0.5,0.0,0.5,3731,1396,0.25
200518;103,35,0.29,0.71,0.43,0.26,0.2,0.11,0.0,39720,2057,0.062
200520;6,2,0.43,0.57,0.25,0.3,0.17,0.15,0.14,3595,1083,0.054
200522;6,2,0.42,0.58,0.23,0.31,0.22,0.09,0.15,79422,1395,0.064
200524;59,15,0.54,0.46,0.26,0.11,0.19,0.15,0.3,5837,787,0.037
200526;18,5,0.4,0.6,0.37,0.19,0.19,0.11,0.15,75759,1548,0.09
200528;954,202,0.34,0.66,0.44,0.18,0.15,0.12,0.12,21673,2433,0.043
200530;586,96,0.5,0.5,0.23,0.18,0.21,0.13,0.24,175438,1628,0.054
200538;53,12,0.38,0.62,0.25,0.35,0.21,0.16,0.04,13780,1238,0.01
200540;16,5,0.47,0.53,0.26,0.18,0.21,0.21,0.15,10629,855,0.041
200548;2,1,0.33,0.67,0.35,0.35,0.16,0.07,0.06,2474,780,0.0
200550;2,0,0.36,0.64,0.41,0.2,0.19,0.09,0.1,10033,3463,0.02
200568;3,1,0.43,0.57,0.24,0.3,0.16,0.19,0.11,6928,1700,0.047
200578;146,83,0.37,0.63,0.4,0.22,0.15,0.08,0.14,11890,1381,0.02
200582;4,1,0.48,0.52,0.23,0.2,0.18,0.19,0.2,69688,2393,0.125
200588;1213,59,0.39,0.61,0.29,0.32,0.18,0.13,0.08,13610,1428,0.031
200590;1,0,0.33,0.67,0.39,0.29,0.12,0.15,0.04,5583,3470,0.0
200598;2,0,0.48,0.52,0.22,0.23,0.14,0.25,0.17,6019,1066,0.055
200604;4,1,0.56,0.44,0.19,0.16,0.21,0.14,0.31,18877,1309,0.09
200606;224,95,0.41,0.59,0.31,0.21,0.24,0.17,0.07,10811,1942,0.034
200614;2,0,0.47,0.53,0.24,0.24,0.19,0.09,0.25,2839,891,0.027
200630;50,25,0.35,0.65,0.35,0.27,0.23,0.04,0.11,133283,2302,0.097
200638;142,22,0.48,0.52,0.17,0.25,0.26,0.18,0.14,14515,3786,0.029
200646;455,84,0.34,0.66,0.43,0.25,0.13,0.09,0.09,35016,4011,0.065
200652;170,28,0.41,0.59,0.34,0.21,0.16,0.1,0.19,178856,1152,0.038
200660;1,0,0.37,0.63,0.34,0.22,0.24,0.16,0.04,11466,1002,0.024
200662;1073,158,0.37,0.63,0.37,0.21,0.22,0.06,0.13,136844,1176,0.033
200668;3,1,0.31,0.69,0.29,0.43,0.19,0.05,0.05,80633,3240,0.032
200678;29,8,0.3,0.7,0.45,0.24,0.17,0.08,0.06,28455,1405,0.021
200686;12,2,0.41,0.59,0.35,0.17,0.15,0.18,0.15,10298,3457,0.074
200690;4,1,0.44,0.56,0.2,0.31,0.23,0.14,0.11,22790,1772,0.167
200692;465,62,0.4,0.6,0.35,0.16,0.19,0.17,0.12,78011,1740,0.065
200694;141,29,0.25,0.75,0.54,0.26,0.1,0.05,0.05,3591,938,0.04
200698;9,2,0.48,0.52,0.19,0.26,0.2,0.17,0.18,10336,1115,0.021
200704;12,3,0.36,0.64,0.36,0.26,0.16,0.11,0.09,10448,1150,0.057
200708;2,1,0.49,0.51,0.14,0.25,0.14,0.44,0.03,14446,1615,0.12
200710;6,2,0.36,0.64,0.42,0.18,0.19,0.15,0.07,8954,1340,0.031
200718;9,1,0.51,0.49,0.18,0.18,0.25,0.14,0.24,3156,1225,0.023
200732;36,9,0.53,0.47,0.16,0.21,0.21,0.18,0.23,7809,2205,0.074
200736;3,3,0.43,0.57,0.21,0.29,0.21,0.14,0.14,3679,1816,0.0
200740;2,1,0.36,0.64,0.32,0.37,0.14,0.06,0.12,39051,1249,0.054
200744;1,0,0.72,0.28,0.06,0.17,0.17,0.0,0.61,58739,1128,0.059
200766;4,1,0.44,0.56,0.29,0.2,0.24,0.12,0.15,8635,1301,0.024
200768;935,152,0.33,0.67,0.36,0.3,0.19,0.08,0.07,396006,1167,0.053
200778;0,0,0.63,0.37,0.0,0.0,0.0,1.0,0.0,1539,1699,0.0
200784;2,1,0.34,0.66,0.29,0.29,0.43,0.0,0.0,1417,574,0.0
200794;135,24,0.48,0.52,0.24,0.2,0.2,0.16,0.2,27192,1647,0.072
200802;3,3,0.27,0.73,0.6,0.15,0.1,0.08,0.08,1893,2642,0.0
200806;5,2,0.61,0.39,0.16,0.14,0.14,0.24,0.32,5972,1081,0.011
200810;256,77,0.4,0.6,0.21,0.24,0.4,0.11,0.05,28209,4061,0.071
200812;1379,297,0.25,0.75,0.51,0.26,0.17,0.03,0.03,195219,1163,0.025
200814;1389,181,0.41,0.59,0.29,0.18,0.29,0.12,0.11,13951,3855,0.029
200818;13,1,0.33,0.67,0.31,0.38,0.16,0.13,0.02,21823,1108,0.077
200820;25,5,0.47,0.53,0.22,0.23,0.18,0.22,0.14,40941,1509,0.022
200822;19,4,0.35,0.65,0.37,0.28,0.16,0.07,0.13,1668,1080,0.0
200824;54,13,0.55,0.45,0.15,0.16,0.27,0.2,0.21,53411,4328,0.047
200828;25,2,0.61,0.39,0.1,0.19,0.18,0.23,0.31,20624,808,0.01
200832;14,8,0.34,0.66,0.34,0.31,0.21,0.1,0.04,6959,4325,0.06
200834;6,1,0.35,0.65,0.4,0.24,0.17,0.08,0.11,1794,963,0.0
200838;8,2,0.36,0.64,0.33,0.31,0.17,0.13,0.06,29691,1296,0.04
200840;5,2,0.62,0.38,0.08,0.19,0.25,0.12,0.36,4707,568,0.03
200842;52,7,0.47,0.53,0.29,0.16,0.16,0.23,0.16,4562,1064,0.022
200844;3,0,0.43,0.57,0.27,0.22,0.22,0.15,0.15,4055,1311,0.032
200856;143,39,0.33,0.67,0.31,0.41,0.12,0.09,0.07,19177,1687,0.074
200864;17,2,0.46,0.54,0.23,0.23,0.24,0.14,0.17,6029,1034,0.022
200866;502,148,0.53,0.47,0.15,0.11,0.13,0.52,0.11,8024,1952,0.028
200938;285,67,0.18,0.82,0.66,0.18,0.11,0.03,0.02,37478,2140,0.026
200942;2214,550,0.31,0.69,0.42,0.26,0.2,0.04,0.08,1836,871,0.034
200948;0,0,0.59,0.41,0.22,0.04,0.17,0.25,0.31,2558,778,0.0
200978;42,13,0.35,0.65,0.32,0.35,0.16,0.07,0.1,14989,1431,0.05
200980;5,1,0.54,0.46,0.14,0.2,0.25,0.2,0.22,31552,1270,0.057
200982;2,0,0.33,0.67,0.45,0.25,0.09,0.09,0.11,1752,1048,0.0
200986;27,7,0.47,0.53,0.18,0.3,0.17,0.19,0.16,25120,6771,0.096
200992;2,1,0.52,0.48,0.19,0.13,0.3,0.22,0.17,6988,2260,0.081
201002;134,47,0.34,0.66,0.47,0.25,0.03,0.14,0.11,11628,1321,0.036
201008;1073,100,0.37,0.63,0.32,0.24,0.26,0.08,0.11,13304,3015,0.01
201016;4,0,0.28,0.72,0.5,0.23,0.13,0.1,0.05,6796,1276,0.02
201026;0,0,0.71,0.29,0.01,0.0,0.02,0.97,0.0,952,3845,0.0
201034;11,1,0.41,0.59,0.26,0.25,0.24,0.13,0.12,1929,1419,0.0
201036;70,4,0.45,0.55,0.17,0.33,0.33,0.08,0.08,13170,1493,0.375
201044;24,3,0.38,0.62,0.31,0.24,0.26,0.08,0.11,112798,1108,0.042
201072;366,98,0.3,0.7,0.33,0.4,0.22,0.05,0.0,29829,3254,0.043
201074;343,66,0.41,0.59,0.27,0.29,0.18,0.14,0.12,23206,2264,0.103
201162;25,9,0.42,0.58,0.25,0.27,0.27,0.08,0.13,40129,2657,0.09
201166;11,2,0.54,0.46,0.16,0.19,0.23,0.14,0.28,5189,789,0.031
201170;4,2,0.46,0.54,0.21,0.24,0.24,0.19,0.14,9300,1731,0.107
201174;380,30,0.43,0.57,0.26,0.2,0.24,0.17,0.12,37193,2395,0.06
201182;8,2,0.42,0.58,0.3,0.24,0.2,0.17,0.1,4381,1288,0.027
201188;183,20,0.48,0.52,0.22,0.18,0.21,0.26,0.12,31899,15802,0.058
201194;25,8,0.4,0.6,0.3,0.25,0.2,0.13,0.12,31013,1115,0.041
201200;68,10,0.34,0.66,0.35,0.25,0.28,0.05,0.07,23173,907,0.041
201208;6,2,0.24,0.76,0.27,0.67,0.04,0.01,0.01,24081,410,0.009
201226;582,150,0.44,0.56,0.16,0.32,0.25,0.13,0.13,76047,1511,0.062
201238;3,3,0.64,0.36,0.12,0.12,0.12,0.25,0.38,3158,322,0.143
201240;43,17,0.32,0.68,0.42,0.26,0.18,0.13,0.01,114557,1789,0.051
201242;89,12,0.54,0.46,0.2,0.16,0.16,0.25,0.24,5516,948,0.0
201244;12,3,0.43,0.57,0.15,0.37,0.24,0.19,0.06,104046,4657,0.227
201246;2,0,0.42,0.58,0.24,0.26,0.2,0.22,0.07,1297,781,0.0
201248;2,0,0.44,0.56,0.21,0.23,0.35,0.16,0.06,8881,1160,0.143
201266;123,45,0.46,0.54,0.17,0.29,0.19,0.23,0.12,9469,2009,0.041
201270;121,21,0.41,0.59,0.23,0.35,0.18,0.1,0.15,17502,5907,0.075
201272;128,42,0.38,0.62,0.32,0.25,0.25,0.12,0.06,4878,2285,0.011
201276;1,0,0.51,0.49,0.17,0.22,0.19,0.24,0.18,1422,652,0.041
201280;326,42,0.37,0.63,0.29,0.31,0.22,0.11,0.07,60341,804,0.043
201284;16,1,0.33,0.67,0.41,0.22,0.2,0.12,0.06,4128,1341,0.041
201288;1050,477,0.54,0.46,0.23,0.1,0.12,0.43,0.11,7001,1354,0.056
201300;1,0,0.36,0.64,0.37,0.26,0.19,0.1,0.08,5962,3958,0.013
201302;32,4,0.43,0.57,0.23,0.26,0.26,0.16,0.1,14569,927,0.022
201304;9,3,0.37,0.63,0.32,0.27,0.18,0.14,0.08,2680,1515,0.011
201306;6,1,0.36,0.64,0.38,0.2,0.21,0.14,0.08,4418,1872,0.047
201308;16,4,0.33,0.67,0.31,0.37,0.19,0.11,0.03,4563,1284,0.011
201310;4,1,0.37,0.63,0.35,0.21,0.25,0.08,0.11,4237,1515,0.009
201312;68,11,0.67,0.33,0.12,0.11,0.17,0.14,0.47,4418,1150,0.046
201314;18,2,0.4,0.6,0.31,0.23,0.24,0.13,0.09,184208,3407,0.063
201316;11,2,0.41,0.59,0.33,0.22,0.22,0.09,0.15,27078,1554,0.089
201320;12,9,0.44,0.56,0.23,0.22,0.24,0.13,0.17,854191,1395,0.05
201322;942,317,0.42,0.58,0.3,0.22,0.16,0.17,0.14,41126,1385,0.059
201340;68,9,0.41,0.59,0.27,0.27,0.22,0.15,0.09,16391,1004,0.044
201344;9,1,0.51,0.49,0.13,0.21,0.23,0.32,0.11,3387,1783,0.0
201348;331,190,0.39,0.61,0.25,0.33,0.24,0.07,0.1,158748,1595,0.107
201352;1633,198,0.4,0.6,0.33,0.22,0.2,0.15,0.1,21303,1185,0.087
201356;3,0,0.37,0.63,0.36,0.22,0.23,0.09,0.1,9287,3496,0.014
201364;18,4,0.3,0.7,0.38,0.38,0.06,0.19,0.0,12436,611,0.125
201368;157,54,0.29,0.71,0.41,0.34,0.16,0.06,0.03,133572,1601,0.057
201406;14,4,0.51,0.49,0.22,0.19,0.2,0.15,0.24,10832,1751,0.024
201408;15,2,0.43,0.57,0.19,0.35,0.08,0.35,0.04,92237,1116,0.045
201410;1,0,0.35,0.65,0.3,0.35,0.19,0.08,0.08,17308,3441,0.033
201412;215,29,0.32,0.68,0.43,0.25,0.19,0.08,0.06,34274,1127,0.066
201424;2,1,0.28,0.72,0.6,0.09,0.15,0.08,0.08,148991,2129,0.141
201426;3,1,0.41,0.59,0.24,0.33,0.17,0.14,0.12,70802,1678,0.087
201428;52,14,0.45,0.55,0.24,0.27,0.15,0.19,0.15,13625,2176,0.024
201436;9,2,0.65,0.35,0.04,0.17,0.14,0.35,0.3,2662,1036,0.029
201444;245,58,0.41,0.59,0.24,0.25,0.26,0.16,0.09,30130,4970,0.128
201446;4,2,0.47,0.53,0.25,0.21,0.16,0.2,0.2,8533,8393,0.0
201450;13,4,0.51,0.49,0.2,0.18,0.25,0.19,0.19,250471,1540,0.219
201452;14,6,0.55,0.45,0.2,0.1,0.24,0.27,0.19,93354,2203,0.1
201470;39,9,0.47,0.53,0.21,0.23,0.24,0.18,0.14,21859,868,0.098
201476;237,38,0.34,0.66,0.44,0.21,0.14,0.11,0.1,280567,1373,0.064
201478;395,66,0.41,0.59,0.26,0.28,0.19,0.16,0.11,71453,3822,0.097
201480;228,91,0.43,0.57,0.22,0.27,0.29,0.1,0.12,11142,1124,0.014
201486;753,68,0.52,0.48,0.25,0.15,0.14,0.26,0.21,2072,1697,0.03
201488;6,0,0.5,0.5,0.17,0.25,0.22,0.14,0.23,13707,904,0.033
201504;655,61,0.43,0.57,0.2,0.28,0.32,0.16,0.04,2047,640,0.0
201506;1,1,0.5,0.5,0.23,0.27,0.11,0.12,0.27,4268,2439,0.0
201508;102,11,0.4,0.6,0.33,0.25,0.13,0.17,0.12,15087,1493,0.038
201514;206,52,0.37,0.63,0.39,0.19,0.17,0.15,0.11,39208,1472,0.037
201522;2,1,0.44,0.56,0.12,0.38,0.25,0.12,0.12,2597,974,0.0
201528;171,19,0.35,0.65,0.31,0.26,0.26,0.11,0.05,3784,3068,0.028
201530;603,207,0.54,0.46,0.26,0.14,0.11,0.17,0.31,12811,1469,0.046
201536;12,4,0.39,0.61,0.29,0.27,0.24,0.1,0.1,6703,1220,0.043
201538;64,8,0.4,0.6,0.31,0.25,0.2,0.13,0.11,49525,3022,0.07
201540;503,173,0.43,0.57,0.3,0.2,0.22,0.12,0.16,7139,1681,0.019
201586;932,575,0.57,0.43,0.17,0.18,0.18,0.12,0.36,2408,2153,0.014
201588;11,1,0.24,0.76,0.54,0.19,0.17,0.06,0.03,27214,1442,0.011
201594;230,22,0.37,0.63,0.31,0.22,0.32,0.09,0.05,2906,1674,0.0
201604;23,3,0.48,0.52,0.17,0.26,0.23,0.21,0.12,12053,3032,0.06
201616;31,46,0.43,0.57,0.23,0.23,0.3,0.17,0.07,215005,1158,0.041
201620;28,5,0.37,0.63,0.35,0.24,0.18,0.18,0.06,7481,934,0.0
201626;78,15,0.32,0.68,0.38,0.32,0.16,0.1,0.04,3332,1265,0.019
201642;1465,232,0.37,0.63,0.35,0.21,0.25,0.13,0.06,4795,2215,0.029
201644;478,58,0.31,0.69,0.44,0.22,0.24,0.04,0.07,10771,2371,0.072
201646;10400,2900,0.34,0.66,0.45,0.19,0.16,0.08,0.12,451229,955,0.048
201652;4,1,0.43,0.57,0.23,0.33,0.18,0.12,0.15,98885,3162,0.159
201654;7,1,0.33,0.67,0.34,0.33,0.19,0.09,0.05,18167,2968,0.071
201662;1604,198,0.48,0.52,0.21,0.22,0.23,0.15,0.18,12265,771,0.011
201664;15,3,0.35,0.65,0.35,0.3,0.13,0.21,0.01,24802,2897,0.104
201666;18,2,0.5,0.5,0.15,0.22,0.31,0.19,0.14,6852,1593,0.107
201686;1,0,0.36,0.64,0.38,0.23,0.18,0.13,0.09,5326,1903,0.032
201688;177,58,0.38,0.62,0.36,0.18,0.28,0.06,0.12,39686,1470,0.032
201704;160,57,0.53,0.47,0.21,0.21,0.15,0.23,0.21,13353,737,0.024
201706;9,2,0.36,0.64,0.31,0.35,0.15,0.08,0.12,13921,754,0.0
201712;2,1,0.37,0.63,0.36,0.21,0.23,0.15,0.06,5646,2234,0.088
201715;29,15,0.36,0.64,0.28,0.39,0.15,0.11,0.07,6057,1476,0.014
201725;28,2,0.35,0.65,0.36,0.25,0.24,0.05,0.1,4731,2639,0.021
201727;6,4,0.39,0.61,0.29,0.26,0.28,0.13,0.05,4917,2513,0.027
201729;567,155,0.43,0.57,0.31,0.23,0.15,0.12,0.19,12929,1184,0.022
201731;26,3,0.37,0.63,0.32,0.26,0.24,0.14,0.05,2643,1095,0.024
201733;156,57,0.27,0.72,0.47,0.28,0.19,0.03,0.04,22794,2741,0.057
201737;12,2,0.42,0.58,0.26,0.23,0.23,0.21,0.06,8252,1868,0.043
201739;560,335,0.26,0.74,0.51,0.25,0.14,0.08,0.02,24046,2680,0.051
201747;28,10,0.39,0.61,0.3,0.24,0.21,0.15,0.1,5455,3369,0.011
201749;146,26,0.47,0.53,0.27,0.16,0.22,0.17,0.17,104827,3473,0.094
201751;125,25,0.39,0.61,0.32,0.3,0.13,0.16,0.08,7784,1827,0.032
201759;534,137,0.51,0.49,0.14,0.21,0.3,0.19,0.17,16404,1032,0.063
201763;368,142,0.37,0.63,0.31,0.28,0.27,0.07,0.08,48773,875,0.032
201765;1,0,0.58,0.42,0.15,0.17,0.18,0.18,0.31,49910,2619,0.09
201767;3164,421,0.27,0.73,0.53,0.17,0.16,0.07,0.07,113770,977,0.037
201773;21,2,0.64,0.36,0.09,0.12,0.12,0.4,0.28,81248,1792,0.074
201809;4,2,0.27,0.73,0.45,0.28,0.17,0.08,0.01,1191,1105,0.0
201811;278,118,0.39,0.61,0.35,0.2,0.21,0.13,0.12,6524,962,0.05
201815;511,59,0.37,0.63,0.34,0.23,0.24,0.13,0.06,13603,3889,0.029
201819;48,15,0.22,0.78,0.55,0.32,0.1,0.02,0.01,3323,2482,0.013
201823;38,26,0.37,0.63,0.26,0.36,0.22,0.09,0.07,16599,1525,0.031
201831;406,103,0.32,0.68,0.43,0.21,0.21,0.11,0.05,32862,2924,0.078
201847;2,0,0.33,0.67,0.36,0.29,0.22,0.06,0.06,8330,2264,0.058
201849;12,2,0.36,0.64,0.36,0.23,0.23,0.09,0.09,12543,1047,0.062
201859;47,9,0.38,0.62,0.32,0.25,0.21,0.14,0.07,192425,1078,0.126
201863;140,45,0.46,0.54,0.24,0.23,0.21,0.16,0.16,6332,1353,0.04
201867;678,137,0.46,0.54,0.25,0.23,0.17,0.2,0.15,28509,1274,0.094
201887;91,16,0.55,0.45,0.15,0.24,0.13,0.2,0.28,27100,1335,0.02
201889;1,0,0.46,0.54,0.28,0.17,0.15,0.24,0.16,1341,692,0.013
201905;556,181,0.48,0.52,0.24,0.2,0.23,0.15,0.2,2780,2001,0.048
201911;28,6,0.24,0.76,0.5,0.3,0.14,0.04,0.02,4976,1367,0.055
201927;112,50,0.39,0.61,0.33,0.24,0.17,0.15,0.11,175054,1051,0.04
201935;3,1,0.42,0.58,0.27,0.2,0.29,0.14,0.1,4237,1378,0.051
201977;81,9,0.4,0.6,0.34,0.19,0.18,0.18,0.11,7072,1596,0.031
201993;6,1,0.4,0.6,0.32,0.23,0.17,0.14,0.13,6905,1158,0.098
202005;2,0,0.49,0.51,0.18,0.26,0.2,0.2,0.15,7525,4456,0.125
202015;0,0,0.37,0.63,0.13,0.61,0.15,0.05,0.07,9152,1228,0.097
202017;1,0,0.36,0.64,0.43,0.2,0.14,0.17,0.06,90959,9226,0.095
202035;48,13,0.31,0.69,0.42,0.27,0.16,0.1,0.05,3555,1288,0.011
202037;2,1,0.43,0.57,0.24,0.25,0.22,0.14,0.15,8092,3149,0.044
202051;25,4,0.31,0.69,0.41,0.27,0.19,0.11,0.02,10724,1196,0.012
202057;3,1,0.45,0.55,0.18,0.29,0.21,0.18,0.13,6660,1285,0.033
202071;4,2,0.46,0.54,0.28,0.11,0.27,0.22,0.12,1950,1753,0.013
202089;408,95,0.58,0.42,0.13,0.13,0.25,0.24,0.25,27822,5210,0.039
202093;6,1,0.29,0.71,0.44,0.26,0.19,0.07,0.04,5035,1680,0.035
202095;7,1,0.45,0.55,0.22,0.15,0.41,0.17,0.06,75655,634,0.045
202099;3,1,0.48,0.52,0.18,0.21,0.29,0.15,0.16,3068,1106,0.0
202101;2076,589,0.38,0.62,0.13,0.55,0.08,0.14,0.09,99075,7830,0.089
202103;29,16,0.33,0.67,0.34,0.28,0.27,0.05,0.07,38843,1008,0.022
202111;335,128,0.39,0.61,0.3,0.24,0.28,0.09,0.09,45623,5382,0.038
202145;10,1,0.36,0.64,0.36,0.24,0.21,0.13,0.07,11267,2774,0.044
202147;12,3,0.35,0.65,0.36,0.24,0.24,0.07,0.1,3303,1209,0.051
202153;1,0,0.68,0.32,0.07,0.15,0.12,0.23,0.43,12453,630,0.012
202155;4,1,0.44,0.56,0.23,0.26,0.23,0.15,0.13,12684,1506,0.035
202157;38,10,0.38,0.62,0.32,0.27,0.26,0.09,0.07,12511,1054,0.035
202159;753,135,0.31,0.69,0.44,0.28,0.11,0.07,0.1,11116,2195,0.04
202187;6,3,0.56,0.44,0.18,0.15,0.2,0.22,0.25,6908,1341,0.012
202189;1,0,0.42,0.58,0.26,0.21,0.34,0.15,0.04,6441,2007,0.029
202191;97,35,0.29,0.71,0.49,0.2,0.18,0.06,0.07,4726,2157,0.054
202195;18,1,0.74,0.26,0.07,0.05,0.18,0.15,0.55,3878,2114,0.028
202203;281,69,0.36,0.64,0.25,0.42,0.17,0.08,0.08,6600,476,0.0
202225;245,56,0.37,0.63,0.35,0.27,0.2,0.07,0.12,11927,2006,0.01
202227;3,1,0.44,0.56,0.12,0.38,0.19,0.25,0.06,8756,990,0.133
202229;37,20,0.44,0.56,0.33,0.2,0.14,0.09,0.24,38844,1864,0.145
202231;41,18,0.48,0.52,0.18,0.23,0.24,0.18,0.17,10585,1393,0.031
202237;6,1,0.54,0.46,0.19,0.13,0.25,0.23,0.21,208214,1181,0.078
202255;1525,258,0.4,0.6,0.28,0.29,0.23,0.1,0.11,6360,1253,0.031
202271;1739,350,0.4,0.6,0.24,0.33,0.22,0.11,0.1,460554,5140,0.344
202273;222,42,0.3,0.7,0.47,0.23,0.16,0.07,0.07,15678,1538,0.131
202275;26,4,0.37,0.63,0.3,0.29,0.22,0.14,0.06,280802,1530,0.043
202287;137,55,0.38,0.62,0.36,0.21,0.19,0.13,0.11,40813,4125,0.024
202293;18,3,0.22,0.78,0.6,0.19,0.12,0.08,0.01,84565,14601,0.104
202317;3,1,0.41,0.59,0.32,0.13,0.29,0.18,0.07,23250,5504,0.164
202319;3,1,0.68,0.32,0.12,0.08,0.16,0.18,0.46,1614,548,0.013
202325;211,70,0.43,0.57,0.25,0.2,0.31,0.15,0.1,18674,1194,0.042
202331;1476,512,0.34,0.66,0.37,0.3,0.18,0.06,0.09,17000,3167,0.009
202333;433,97,0.51,0.49,0.15,0.22,0.26,0.19,0.18,42259,1466,0.038
202335;1,0,0.4,0.6,0.25,0.3,0.27,0.07,0.11,13420,7352,0.043
202357;249,30,0.34,0.66,0.28,0.39,0.17,0.08,0.07,113544,838,0.065
202359;2282,718,0.36,0.64,0.31,0.31,0.17,0.15,0.06,307531,1093,0.075
